Project;ProcessName;FieldName;FieldRefName;FieldType;IsIdentity;IsCustom
KK-SEO;KK x OMMAX;Repro Steps;Microsoft.VSTS.TCM.ReproSteps;html;No;No
KK-SEO;KK x OMMAX;Steps;Microsoft.VSTS.TCM.Steps;html;No;No
KK-SEO;KK x OMMAX;System Info;Microsoft.VSTS.TCM.SystemInfo;html;No;No
KK-SEO;KK x OMMAX;Test Suite Audit;Microsoft.VSTS.TCM.TestSuiteAudit;plainText;No;No
KK-SEO;KK x OMMAX;Test Suite Type;Microsoft.VSTS.TCM.TestSuiteType;string;No;No
KK-SEO;KK x OMMAX;Test Suite Type Id;Microsoft.VSTS.TCM.TestSuiteTypeId;integer;No;No
KK-SEO;KK x OMMAX;Area ID;System.AreaId;integer;No;No
KK-SEO;KK x OMMAX;Area Level 1;System.AreaLevel1;string;No;No
KK-SEO;KK x OMMAX;Area Level 2;System.AreaLevel2;string;No;No
KK-SEO;KK x OMMAX;Area Level 3;System.AreaLevel3;string;No;No
KK-SEO;KK x OMMAX;Area Level 4;System.AreaLevel4;string;No;No
KK-SEO;KK x OMMAX;Area Level 5;System.AreaLevel5;string;No;No
KK-SEO;KK x OMMAX;Area Level 6;System.AreaLevel6;string;No;No
KK-SEO;KK x OMMAX;Area Level 7;System.AreaLevel7;string;No;No
KK-SEO;KK x OMMAX;Area Path;System.AreaPath;treePath;No;No
KK-SEO;KK x OMMAX;Assigned To;System.AssignedTo;string;Yes;No
KK-SEO;KK x OMMAX;Attached File Count;System.AttachedFileCount;integer;No;No
KK-SEO;KK x OMMAX;Authorized As;System.AuthorizedAs;string;Yes;No
KK-SEO;KK x OMMAX;Authorized Date;System.AuthorizedDate;dateTime;No;No
KK-SEO;KK x OMMAX;Board Column;System.BoardColumn;string;No;No
KK-SEO;KK x OMMAX;Board Column Done;System.BoardColumnDone;boolean;No;No
KK-SEO;KK x OMMAX;Board Lane;System.BoardLane;string;No;No
KK-SEO;KK x OMMAX;Changed By;System.ChangedBy;string;Yes;No
KK-SEO;KK x OMMAX;Changed Date;System.ChangedDate;dateTime;No;No
KK-SEO;KK x OMMAX;Comment Count;System.CommentCount;integer;No;No
KK-SEO;KK x OMMAX;Created By;System.CreatedBy;string;Yes;No
KK-SEO;KK x OMMAX;Created Date;System.CreatedDate;dateTime;No;No
KK-SEO;KK x OMMAX;Description;System.Description;html;No;No
KK-SEO;KK x OMMAX;External Link Count;System.ExternalLinkCount;integer;No;No
KK-SEO;KK x OMMAX;History;System.History;history;No;No
KK-SEO;KK x OMMAX;Hyperlink Count;System.HyperLinkCount;integer;No;No
KK-SEO;KK x OMMAX;ID;System.Id;integer;No;No
KK-SEO;KK x OMMAX;Iteration ID;System.IterationId;integer;No;No
KK-SEO;KK x OMMAX;Iteration Level 1;System.IterationLevel1;string;No;No
KK-SEO;KK x OMMAX;Iteration Level 2;System.IterationLevel2;string;No;No
KK-SEO;KK x OMMAX;Iteration Level 3;System.IterationLevel3;string;No;No
KK-SEO;KK x OMMAX;Iteration Level 4;System.IterationLevel4;string;No;No
KK-SEO;KK x OMMAX;Iteration Level 5;System.IterationLevel5;string;No;No
KK-SEO;KK x OMMAX;Iteration Level 6;System.IterationLevel6;string;No;No
KK-SEO;KK x OMMAX;Iteration Level 7;System.IterationLevel7;string;No;No
KK-SEO;KK x OMMAX;Iteration Path;System.IterationPath;treePath;No;No
KK-SEO;KK x OMMAX;Node Name;System.NodeName;string;No;No
KK-SEO;KK x OMMAX;Parent;System.Parent;integer;No;No
KK-SEO;KK x OMMAX;Reason;System.Reason;string;No;No
KK-SEO;KK x OMMAX;Related Link Count;System.RelatedLinkCount;integer;No;No
KK-SEO;KK x OMMAX;Remote Link Count;System.RemoteLinkCount;integer;No;No
KK-SEO;KK x OMMAX;Rev;System.Rev;integer;No;No
KK-SEO;KK x OMMAX;Revised Date;System.RevisedDate;dateTime;No;No
KK-SEO;KK x OMMAX;State;System.State;string;No;No
KK-SEO;KK x OMMAX;Tags;System.Tags;plainText;No;No
KK-SEO;KK x OMMAX;Team Project;System.TeamProject;string;No;No
KK-SEO;KK x OMMAX;Title;System.Title;string;No;No
KK-SEO;KK x OMMAX;Watermark;System.Watermark;integer;No;No
KK-SEO;KK x OMMAX;Work Item Type;System.WorkItemType;string;No;No
RatioformAX;Scrum;Found In;Microsoft.VSTS.Build.FoundIn;string;No;No
RatioformAX;Scrum;Integration Build;Microsoft.VSTS.Build.IntegrationBuild;string;No;No
RatioformAX;Scrum;Blocked;Microsoft.VSTS.CMMI.Blocked;string;No;No
RatioformAX;Scrum;Accepted By;Microsoft.VSTS.CodeReview.AcceptedBy;string;Yes;No
RatioformAX;Scrum;Accepted Date;Microsoft.VSTS.CodeReview.AcceptedDate;dateTime;No;No
RatioformAX;Scrum;Closed Status;Microsoft.VSTS.CodeReview.ClosedStatus;string;No;No
RatioformAX;Scrum;Closed Status Code;Microsoft.VSTS.CodeReview.ClosedStatusCode;integer;No;No
RatioformAX;Scrum;Closing Comment;Microsoft.VSTS.CodeReview.ClosingComment;string;No;No
RatioformAX;Scrum;Associated Context;Microsoft.VSTS.CodeReview.Context;string;No;No
RatioformAX;Scrum;Associated Context Code;Microsoft.VSTS.CodeReview.ContextCode;integer;No;No
RatioformAX;Scrum;Associated Context Owner;Microsoft.VSTS.CodeReview.ContextOwner;string;No;No
RatioformAX;Scrum;Associated Context Type;Microsoft.VSTS.CodeReview.ContextType;string;No;No
RatioformAX;Scrum;Acceptance Criteria;Microsoft.VSTS.Common.AcceptanceCriteria;html;No;No
RatioformAX;Scrum;Activated By;Microsoft.VSTS.Common.ActivatedBy;string;Yes;No
RatioformAX;Scrum;Activated Date;Microsoft.VSTS.Common.ActivatedDate;dateTime;No;No
RatioformAX;Scrum;Activity;Microsoft.VSTS.Common.Activity;string;No;No
RatioformAX;Scrum;Backlog Priority;Microsoft.VSTS.Common.BacklogPriority;double;No;No
RatioformAX;Scrum;Business Value;Microsoft.VSTS.Common.BusinessValue;integer;No;No
RatioformAX;Scrum;Closed By;Microsoft.VSTS.Common.ClosedBy;string;Yes;No
RatioformAX;Scrum;Closed Date;Microsoft.VSTS.Common.ClosedDate;dateTime;No;No
RatioformAX;Scrum;Issue;Microsoft.VSTS.Common.Issue;string;No;No
RatioformAX;Scrum;Priority;Microsoft.VSTS.Common.Priority;integer;No;No
RatioformAX;Scrum;Rating;Microsoft.VSTS.Common.Rating;string;No;No
RatioformAX;Scrum;Resolution;Microsoft.VSTS.Common.Resolution;html;No;No
RatioformAX;Scrum;Resolved By;Microsoft.VSTS.Common.ResolvedBy;string;Yes;No
RatioformAX;Scrum;Resolved Date;Microsoft.VSTS.Common.ResolvedDate;dateTime;No;No
RatioformAX;Scrum;Reviewed By;Microsoft.VSTS.Common.ReviewedBy;string;Yes;No
RatioformAX;Scrum;Severity;Microsoft.VSTS.Common.Severity;string;No;No
RatioformAX;Scrum;State Change Date;Microsoft.VSTS.Common.StateChangeDate;dateTime;No;No
RatioformAX;Scrum;State Code;Microsoft.VSTS.Common.StateCode;integer;No;No
RatioformAX;Scrum;Time Criticality;Microsoft.VSTS.Common.TimeCriticality;double;No;No
RatioformAX;Scrum;Value Area;Microsoft.VSTS.Common.ValueArea;string;No;No
RatioformAX;Scrum;Application Launch Instructions;Microsoft.VSTS.Feedback.ApplicationLaunchInstructions;html;No;No
RatioformAX;Scrum;Application Start Information;Microsoft.VSTS.Feedback.ApplicationStartInformation;plainText;No;No
RatioformAX;Scrum;Application Type;Microsoft.VSTS.Feedback.ApplicationType;string;No;No
RatioformAX;Scrum;Effort;Microsoft.VSTS.Scheduling.Effort;double;No;No
RatioformAX;Scrum;Finish Date;Microsoft.VSTS.Scheduling.FinishDate;dateTime;No;No
RatioformAX;Scrum;Remaining Work;Microsoft.VSTS.Scheduling.RemainingWork;double;No;No
RatioformAX;Scrum;Start Date;Microsoft.VSTS.Scheduling.StartDate;dateTime;No;No
RatioformAX;Scrum;Target Date;Microsoft.VSTS.Scheduling.TargetDate;dateTime;No;No
RatioformAX;Scrum;Automated Test Id;Microsoft.VSTS.TCM.AutomatedTestId;string;No;No
RatioformAX;Scrum;Automated Test Name;Microsoft.VSTS.TCM.AutomatedTestName;string;No;No
RatioformAX;Scrum;Automated Test Storage;Microsoft.VSTS.TCM.AutomatedTestStorage;string;No;No
RatioformAX;Scrum;Automated Test Type;Microsoft.VSTS.TCM.AutomatedTestType;string;No;No
RatioformAX;Scrum;Automation status;Microsoft.VSTS.TCM.AutomationStatus;string;No;No
RatioformAX;Scrum;Local Data Source;Microsoft.VSTS.TCM.LocalDataSource;html;No;No
RatioformAX;Scrum;Parameters;Microsoft.VSTS.TCM.Parameters;html;No;No
RatioformAX;Scrum;Query Text;Microsoft.VSTS.TCM.QueryText;plainText;No;No
RatioformAX;Scrum;Repro Steps;Microsoft.VSTS.TCM.ReproSteps;html;No;No
RatioformAX;Scrum;Steps;Microsoft.VSTS.TCM.Steps;html;No;No
RatioformAX;Scrum;System Info;Microsoft.VSTS.TCM.SystemInfo;html;No;No
RatioformAX;Scrum;Test Suite Audit;Microsoft.VSTS.TCM.TestSuiteAudit;plainText;No;No
RatioformAX;Scrum;Test Suite Type;Microsoft.VSTS.TCM.TestSuiteType;string;No;No
RatioformAX;Scrum;Test Suite Type Id;Microsoft.VSTS.TCM.TestSuiteTypeId;integer;No;No
RatioformAX;Scrum;Area ID;System.AreaId;integer;No;No
RatioformAX;Scrum;Area Level 1;System.AreaLevel1;string;No;No
RatioformAX;Scrum;Area Level 2;System.AreaLevel2;string;No;No
RatioformAX;Scrum;Area Level 3;System.AreaLevel3;string;No;No
RatioformAX;Scrum;Area Level 4;System.AreaLevel4;string;No;No
RatioformAX;Scrum;Area Level 5;System.AreaLevel5;string;No;No
RatioformAX;Scrum;Area Level 6;System.AreaLevel6;string;No;No
RatioformAX;Scrum;Area Level 7;System.AreaLevel7;string;No;No
RatioformAX;Scrum;Area Path;System.AreaPath;treePath;No;No
RatioformAX;Scrum;Assigned To;System.AssignedTo;string;Yes;No
RatioformAX;Scrum;Attached File Count;System.AttachedFileCount;integer;No;No
RatioformAX;Scrum;Authorized As;System.AuthorizedAs;string;Yes;No
RatioformAX;Scrum;Authorized Date;System.AuthorizedDate;dateTime;No;No
RatioformAX;Scrum;Board Column;System.BoardColumn;string;No;No
RatioformAX;Scrum;Board Column Done;System.BoardColumnDone;boolean;No;No
RatioformAX;Scrum;Board Lane;System.BoardLane;string;No;No
RatioformAX;Scrum;Changed By;System.ChangedBy;string;Yes;No
RatioformAX;Scrum;Changed Date;System.ChangedDate;dateTime;No;No
RatioformAX;Scrum;Comment Count;System.CommentCount;integer;No;No
RatioformAX;Scrum;Created By;System.CreatedBy;string;Yes;No
RatioformAX;Scrum;Created Date;System.CreatedDate;dateTime;No;No
RatioformAX;Scrum;Description;System.Description;html;No;No
RatioformAX;Scrum;External Link Count;System.ExternalLinkCount;integer;No;No
RatioformAX;Scrum;History;System.History;history;No;No
RatioformAX;Scrum;Hyperlink Count;System.HyperLinkCount;integer;No;No
RatioformAX;Scrum;ID;System.Id;integer;No;No
RatioformAX;Scrum;Iteration ID;System.IterationId;integer;No;No
RatioformAX;Scrum;Iteration Level 1;System.IterationLevel1;string;No;No
RatioformAX;Scrum;Iteration Level 2;System.IterationLevel2;string;No;No
RatioformAX;Scrum;Iteration Level 3;System.IterationLevel3;string;No;No
RatioformAX;Scrum;Iteration Level 4;System.IterationLevel4;string;No;No
RatioformAX;Scrum;Iteration Level 5;System.IterationLevel5;string;No;No
RatioformAX;Scrum;Iteration Level 6;System.IterationLevel6;string;No;No
RatioformAX;Scrum;Iteration Level 7;System.IterationLevel7;string;No;No
RatioformAX;Scrum;Iteration Path;System.IterationPath;treePath;No;No
RatioformAX;Scrum;Node Name;System.NodeName;string;No;No
RatioformAX;Scrum;Parent;System.Parent;integer;No;No
RatioformAX;Scrum;Reason;System.Reason;string;No;No
RatioformAX;Scrum;Related Link Count;System.RelatedLinkCount;integer;No;No
RatioformAX;Scrum;Remote Link Count;System.RemoteLinkCount;integer;No;No
RatioformAX;Scrum;Rev;System.Rev;integer;No;No
RatioformAX;Scrum;Revised Date;System.RevisedDate;dateTime;No;No
RatioformAX;Scrum;State;System.State;string;No;No
RatioformAX;Scrum;Tags;System.Tags;plainText;No;No
RatioformAX;Scrum;Team Project;System.TeamProject;string;No;No
RatioformAX;Scrum;Title;System.Title;string;No;No
RatioformAX;Scrum;Watermark;System.Watermark;integer;No;No
RatioformAX;Scrum;Work Item Type;System.WorkItemType;string;No;No
Takkt Hosting Team;Agile;Found In;Microsoft.VSTS.Build.FoundIn;string;No;No
Takkt Hosting Team;Agile;Integration Build;Microsoft.VSTS.Build.IntegrationBuild;string;No;No
Takkt Hosting Team;Agile;Accepted By;Microsoft.VSTS.CodeReview.AcceptedBy;string;Yes;No
Takkt Hosting Team;Agile;Accepted Date;Microsoft.VSTS.CodeReview.AcceptedDate;dateTime;No;No
Takkt Hosting Team;Agile;Closed Status;Microsoft.VSTS.CodeReview.ClosedStatus;string;No;No
Takkt Hosting Team;Agile;Closed Status Code;Microsoft.VSTS.CodeReview.ClosedStatusCode;integer;No;No
Takkt Hosting Team;Agile;Closing Comment;Microsoft.VSTS.CodeReview.ClosingComment;string;No;No
Takkt Hosting Team;Agile;Associated Context;Microsoft.VSTS.CodeReview.Context;string;No;No
Takkt Hosting Team;Agile;Associated Context Code;Microsoft.VSTS.CodeReview.ContextCode;integer;No;No
Takkt Hosting Team;Agile;Associated Context Owner;Microsoft.VSTS.CodeReview.ContextOwner;string;No;No
Takkt Hosting Team;Agile;Associated Context Type;Microsoft.VSTS.CodeReview.ContextType;string;No;No
Takkt Hosting Team;Agile;Acceptance Criteria;Microsoft.VSTS.Common.AcceptanceCriteria;html;No;No
Takkt Hosting Team;Agile;Activated By;Microsoft.VSTS.Common.ActivatedBy;string;Yes;No
Takkt Hosting Team;Agile;Activated Date;Microsoft.VSTS.Common.ActivatedDate;dateTime;No;No
Takkt Hosting Team;Agile;Activity;Microsoft.VSTS.Common.Activity;string;No;No
Takkt Hosting Team;Agile;Business Value;Microsoft.VSTS.Common.BusinessValue;integer;No;No
Takkt Hosting Team;Agile;Closed By;Microsoft.VSTS.Common.ClosedBy;string;Yes;No
Takkt Hosting Team;Agile;Closed Date;Microsoft.VSTS.Common.ClosedDate;dateTime;No;No
Takkt Hosting Team;Agile;Issue;Microsoft.VSTS.Common.Issue;string;No;No
Takkt Hosting Team;Agile;Priority;Microsoft.VSTS.Common.Priority;integer;No;No
Takkt Hosting Team;Agile;Rating;Microsoft.VSTS.Common.Rating;string;No;No
Takkt Hosting Team;Agile;Resolved By;Microsoft.VSTS.Common.ResolvedBy;string;Yes;No
Takkt Hosting Team;Agile;Resolved Date;Microsoft.VSTS.Common.ResolvedDate;dateTime;No;No
Takkt Hosting Team;Agile;Resolved Reason;Microsoft.VSTS.Common.ResolvedReason;string;No;No
Takkt Hosting Team;Agile;Reviewed By;Microsoft.VSTS.Common.ReviewedBy;string;Yes;No
Takkt Hosting Team;Agile;Risk;Microsoft.VSTS.Common.Risk;string;No;No
Takkt Hosting Team;Agile;Severity;Microsoft.VSTS.Common.Severity;string;No;No
Takkt Hosting Team;Agile;Stack Rank;Microsoft.VSTS.Common.StackRank;double;No;No
Takkt Hosting Team;Agile;State Change Date;Microsoft.VSTS.Common.StateChangeDate;dateTime;No;No
Takkt Hosting Team;Agile;State Code;Microsoft.VSTS.Common.StateCode;integer;No;No
Takkt Hosting Team;Agile;Time Criticality;Microsoft.VSTS.Common.TimeCriticality;double;No;No
Takkt Hosting Team;Agile;Value Area;Microsoft.VSTS.Common.ValueArea;string;No;No
Takkt Hosting Team;Agile;Application Launch Instructions;Microsoft.VSTS.Feedback.ApplicationLaunchInstructions;html;No;No
Takkt Hosting Team;Agile;Application Start Information;Microsoft.VSTS.Feedback.ApplicationStartInformation;plainText;No;No
Takkt Hosting Team;Agile;Application Type;Microsoft.VSTS.Feedback.ApplicationType;string;No;No
Takkt Hosting Team;Agile;Completed Work;Microsoft.VSTS.Scheduling.CompletedWork;double;No;No
Takkt Hosting Team;Agile;Due Date;Microsoft.VSTS.Scheduling.DueDate;dateTime;No;No
Takkt Hosting Team;Agile;Effort;Microsoft.VSTS.Scheduling.Effort;double;No;No
Takkt Hosting Team;Agile;Finish Date;Microsoft.VSTS.Scheduling.FinishDate;dateTime;No;No
Takkt Hosting Team;Agile;Original Estimate;Microsoft.VSTS.Scheduling.OriginalEstimate;double;No;No
Takkt Hosting Team;Agile;Remaining Work;Microsoft.VSTS.Scheduling.RemainingWork;double;No;No
Takkt Hosting Team;Agile;Start Date;Microsoft.VSTS.Scheduling.StartDate;dateTime;No;No
Takkt Hosting Team;Agile;Story Points;Microsoft.VSTS.Scheduling.StoryPoints;double;No;No
Takkt Hosting Team;Agile;Target Date;Microsoft.VSTS.Scheduling.TargetDate;dateTime;No;No
Takkt Hosting Team;Agile;Automated Test Id;Microsoft.VSTS.TCM.AutomatedTestId;string;No;No
Takkt Hosting Team;Agile;Automated Test Name;Microsoft.VSTS.TCM.AutomatedTestName;string;No;No
Takkt Hosting Team;Agile;Automated Test Storage;Microsoft.VSTS.TCM.AutomatedTestStorage;string;No;No
Takkt Hosting Team;Agile;Automated Test Type;Microsoft.VSTS.TCM.AutomatedTestType;string;No;No
Takkt Hosting Team;Agile;Automation status;Microsoft.VSTS.TCM.AutomationStatus;string;No;No
Takkt Hosting Team;Agile;Local Data Source;Microsoft.VSTS.TCM.LocalDataSource;html;No;No
Takkt Hosting Team;Agile;Parameters;Microsoft.VSTS.TCM.Parameters;html;No;No
Takkt Hosting Team;Agile;Query Text;Microsoft.VSTS.TCM.QueryText;plainText;No;No
Takkt Hosting Team;Agile;Repro Steps;Microsoft.VSTS.TCM.ReproSteps;html;No;No
Takkt Hosting Team;Agile;Steps;Microsoft.VSTS.TCM.Steps;html;No;No
Takkt Hosting Team;Agile;System Info;Microsoft.VSTS.TCM.SystemInfo;html;No;No
Takkt Hosting Team;Agile;Test Suite Audit;Microsoft.VSTS.TCM.TestSuiteAudit;plainText;No;No
Takkt Hosting Team;Agile;Test Suite Type;Microsoft.VSTS.TCM.TestSuiteType;string;No;No
Takkt Hosting Team;Agile;Test Suite Type Id;Microsoft.VSTS.TCM.TestSuiteTypeId;integer;No;No
Takkt Hosting Team;Agile;Area ID;System.AreaId;integer;No;No
Takkt Hosting Team;Agile;Area Level 1;System.AreaLevel1;string;No;No
Takkt Hosting Team;Agile;Area Level 2;System.AreaLevel2;string;No;No
Takkt Hosting Team;Agile;Area Level 3;System.AreaLevel3;string;No;No
Takkt Hosting Team;Agile;Area Level 4;System.AreaLevel4;string;No;No
Takkt Hosting Team;Agile;Area Level 5;System.AreaLevel5;string;No;No
Takkt Hosting Team;Agile;Area Level 6;System.AreaLevel6;string;No;No
Takkt Hosting Team;Agile;Area Level 7;System.AreaLevel7;string;No;No
Takkt Hosting Team;Agile;Area Path;System.AreaPath;treePath;No;No
Takkt Hosting Team;Agile;Assigned To;System.AssignedTo;string;Yes;No
Takkt Hosting Team;Agile;Attached File Count;System.AttachedFileCount;integer;No;No
Takkt Hosting Team;Agile;Authorized As;System.AuthorizedAs;string;Yes;No
Takkt Hosting Team;Agile;Authorized Date;System.AuthorizedDate;dateTime;No;No
Takkt Hosting Team;Agile;Board Column;System.BoardColumn;string;No;No
Takkt Hosting Team;Agile;Board Column Done;System.BoardColumnDone;boolean;No;No
Takkt Hosting Team;Agile;Board Lane;System.BoardLane;string;No;No
Takkt Hosting Team;Agile;Changed By;System.ChangedBy;string;Yes;No
Takkt Hosting Team;Agile;Changed Date;System.ChangedDate;dateTime;No;No
Takkt Hosting Team;Agile;Comment Count;System.CommentCount;integer;No;No
Takkt Hosting Team;Agile;Created By;System.CreatedBy;string;Yes;No
Takkt Hosting Team;Agile;Created Date;System.CreatedDate;dateTime;No;No
Takkt Hosting Team;Agile;Description;System.Description;html;No;No
Takkt Hosting Team;Agile;External Link Count;System.ExternalLinkCount;integer;No;No
Takkt Hosting Team;Agile;History;System.History;history;No;No
Takkt Hosting Team;Agile;Hyperlink Count;System.HyperLinkCount;integer;No;No
Takkt Hosting Team;Agile;ID;System.Id;integer;No;No
Takkt Hosting Team;Agile;Iteration ID;System.IterationId;integer;No;No
Takkt Hosting Team;Agile;Iteration Level 1;System.IterationLevel1;string;No;No
Takkt Hosting Team;Agile;Iteration Level 2;System.IterationLevel2;string;No;No
Takkt Hosting Team;Agile;Iteration Level 3;System.IterationLevel3;string;No;No
Takkt Hosting Team;Agile;Iteration Level 4;System.IterationLevel4;string;No;No
Takkt Hosting Team;Agile;Iteration Level 5;System.IterationLevel5;string;No;No
Takkt Hosting Team;Agile;Iteration Level 6;System.IterationLevel6;string;No;No
Takkt Hosting Team;Agile;Iteration Level 7;System.IterationLevel7;string;No;No
Takkt Hosting Team;Agile;Iteration Path;System.IterationPath;treePath;No;No
Takkt Hosting Team;Agile;Node Name;System.NodeName;string;No;No
Takkt Hosting Team;Agile;Parent;System.Parent;integer;No;No
Takkt Hosting Team;Agile;Reason;System.Reason;string;No;No
